Name,Description,Size,Script: On Execute,Gadget,Slots,NEED TOTAL?,Colour,Upgrade,Weaken,Alternate Status Trigger,SFX,Uses?,Cast Backwards?,Single use?,Tags,Witch Spell,Script: Before Combat,Script: After Combat,Script: Before Start Turn,Script: On Start Turn,Script: On any equipment use,Script: On any countdown reduce,Script: End Turn,Script: Before execute,Script: On Snap,Script: On Fury,Script: On Dodge
Magic Spear_upgraded,Do [sword]14 damage,1,attack(14);,Magic Six,REQUIRE6,,RED,,,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Magic Dagger,Do [sword]2 damage|[gray](Reuseable),1,attack(2);,Shuriken,NORMAL,,RED,change_power,complicate,,,-1,NO,NO,excludefromrandomlists,1,,,,,,,,,,,
Magic Dagger_upgraded,Do [sword]3 damage|[gray](Reuseable),1,attack(3);,Shuriken,NORMAL,,RED,,,,,-1,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Tazer,Do [shock]<d6> damage|[shock]Shocks the enemy,1,attack(d[;] SHOCK); inflict(SHOCK);,Plasma Gun,MAX3,,YELLOW,change_requirements,change_function,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Tazer_downgraded,[shock]Shocks the enemy,1,inflict(SHOCK);,Plasma Gun,MAX3,,YELLOW,,,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Tazer_upgraded,Do [shock]<d6> damage|[shock]Shocks the enemy,1,attack(d[;] SHOCK); inflict(SHOCK);,Plasma Gun,MAX5,,YELLOW,,,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Lament,Do [ice]<d6> damage[;]|on 6[;] inflict [ice]1 freeze,2,attack(d[;]ICE); if(d == 6) { inflict(ICE[;] 1); } sfx(~_ice~[;]~~[;]0.2); sfxdamage(target[;]d);,Arctic Storm,NORMAL,,BRIGHTCYAN,change_power,change_power,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Lament_upgraded,Do [ice]<d6> damage[;]|on 6[;] inflict [ice]1 freeze,2,attack(d[;]ICE); if(d == 7) { inflict(ICE[;] 1); } sfx(~_ice~[;]~~[;]0.2); sfxdamage(target[;]d);,Arctic Storm,NORMAL|FREE1,,BRIGHTCYAN,,,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Lament_downgraded,Do [ice]<d6> damage,2,attack(d[;]ICE); sfx(~_ice~[;]~~[;]0.2);,Arctic Storm,NORMAL,,BRIGHTCYAN,,,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Life Drain,Drain [heart]<d6> health,1,drain(d);,Blood Sip,MAX3,,RED,increaserange,complicate,,,0,NO,NO,excludefromrandomlists,1,,,,,,,,,,,
Inferno,Do [fire]<d6> damage[;]|Burn [fire]1 dice,1,attack(d[;] FIRE); inflict(FIRE);,Ember,NORMAL|NORMAL,,RED,change_power,complicate,,,0,NO,NO,excludefromrandomlists,1,,,,,,,,,,,
Inferno_upgraded,Do [fire]<d6> damage[;]|Burn [fire]2 dice,1,attack(d[;] FIRE); inflict(FIRE[;] 2);,Ember,NORMAL|NORMAL,,RED,,,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Hammer,Do [shock]<d6> damage[;]|on 6[;] inflict [shock]1 shock,2,attack(d[;] SHOCK); if(d == 6) inflict(SHOCK); if(d < 6) { sfxdamage(target[;]d); } else { sfxdamage(target[;]d); sfx(~_shock~[;]~~[;]0.2); },Jackhammer,NORMAL,,YELLOW,reducesize,change_power,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Hammer_downgraded,Do [shock]<d6> damage,2,attack(d[;] SHOCK);,Jackhammer,NORMAL,,YELLOW,,,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Hammer_weakened,Do [shock]<d6> damage,1,attack(d[;] SHOCK);,Jackhammer,NORMAL,,YELLOW,,,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Hammer_deckupgrade,Do [shock]<d6> damage|[shock]Shocks the enemy,2,attack(d[;] SHOCK); inflict(SHOCK);,Jackhammer,NORMAL,,YELLOW,,,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Whip,Do [fire]<d6> damage[;]|on 6[;] inflict [fire]1 burn,2,attack(d[;] FIRE); if(d == 6) inflict(FIRE);,Blowtorch,NORMAL,,RED,change_power,change_power,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Whip_upgraded,Do [fire]<d6> damage[;]|on 6[;] inflict [fire]2 burn,2,attack(d[;] FIRE); if(d == 6) inflict(FIRE[;] 2);,Blowtorch,NORMAL,,RED,,,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Whip_downgraded,Do [fire]<d6> damage,2,attack(d[;] FIRE);,Blowtorch,NORMAL,,RED,,,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Sonic Wave,Do [weaken]<d6> damage|[weaken]Weakens enemy,1,attack(d[;] WEAKEN); inflict(WEAKEN);,Plasma Gun,MAX4,,ORANGE,change_requirements,change_function,weaken,,0,NO,NO,excludefromrandomlists,1,,,,,,,,,,,
Sonic Wave_upgraded,Do [weaken]<d6> damage|[weaken]Weakens enemy,1,attack(d[;] WEAKEN); inflict(WEAKEN);,Plasma Gun,MAX5,,ORANGE,,,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Sonic Wave_downgraded,[weaken]Weakens enemy,1,inflict(WEAKEN);,Plasma Gun,MAX4,,ORANGE,,,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Echo Blast,Do [weaken]<d6> damage|[]+[weaken]2 weaken,2,attack(d[;] WEAKEN); inflict(WEAKEN[;] 2);,Plasma Gun,ODD,,ORANGE,change_power,complicate,weaken,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Echo Blast_upgraded,Do [weaken]<d6> damage|[]+[weaken]2 weaken,2,attack(d[;] WEAKEN); inflict(WEAKEN[;] 2);,Plasma Gun,ODD|FREE1,,ORANGE,,,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Freeze Spell,Deal [ice]5 damage|Freeze [ice]2 dice,1,attack(5[;] ICE); inflict(ICE[;] 2);,Refrigerator,REQUIRE1,,BRIGHTCYAN,change_power,change_power,ice,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Freeze Spell_downgraded,Deal [ice]5 damage|Freeze [ice]1 dice,1,attack(5[;] ICE); inflict(ICE[;] 1);,Refrigerator,REQUIRE1,,BRIGHTCYAN,,,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Freeze Spell_upgraded,Deal [ice]5 damage|Freeze [ice]ALL dice,1,attack(5[;] ICE); inflict(ICE[;] ALL);,Refrigerator,REQUIRE1,,BRIGHTCYAN,,,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Flame Spell,Deal [fire]5 damage|Burn [fire]2 dice,1,attack(5[;] FIRE); inflict(FIRE[;] 2);,Hellfire,REQUIRE2,,RED,change_power,change_power,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Flame Spell_upgraded,Deal [fire]6 damage|Burn [fire]ALL dice,1,attack(6[;] FIRE); inflict(FIRE[;] ALL);,Hellfire,REQUIRE2,,RED,,,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Flame Spell_downgraded,Deal [sword]5 damage,1,attack(5);,Hellfire,REQUIRE2,,RED,,,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Poison Spell,Inflict [poison]4 poison,1,inflict(POISON[;] 4);,Poison Arrow,REQUIRE3,,PURPLE,change_power,doublerequirements,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Poison Spell_upgraded,Inflict [poison]5 poison,1,inflict(POISON[;] 5);,Poison Arrow,REQUIRE3,,PURPLE,,,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Thunder Spell,Deal [shock]5 damage|Shock [shock]2 equipment,1,attack(5[;] SHOCK); inflict(SHOCK[;] 2);,Jackhammer,REQUIRE4,,YELLOW,change_power,change_power,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Thunder Spell_downgraded,Deal [shock]5 damage|Shock [shock]1 equipment,1,attack(5[;] SHOCK); inflict(SHOCK[;] 1);,Jackhammer,REQUIRE4,,YELLOW,,,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Thunder Spell_upgraded,Deal [shock]5 damage|Shock [shock]3 equipment,1,attack(5[;] SHOCK); inflict(SHOCK[;] 3);,Jackhammer,REQUIRE4,,YELLOW,,,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Teleport Spell,Dodge next attack,1,inflictself(DODGE);,Quick Thinking,REQUIRE5,,YELLOW,simplify,noeffect,dodge,,0,YES,NO,excludefromrandomlists,1,,,,,,,,,,,
Hall of Mirrors,[]+1 dice this fight,1,if(simulation) { bonus(1000); } else{ self.extradice++; },Focus,REQUIRE6,,PURPLE,simplify,doublerequirements,,,0,YES,NO,excludefromrandomlists,1,,,,,,,,,,,
Sneeze,Reduce the countdowns|on all equipment by <slotdoubles>,2,boostcountdowns(d);,Accelerate,DOUBLES|DOUBLES,,GREEN,change_power,change_power,,,0,YES,NO,excludefromrandomlists,,,,,,,,,,,,
Sneeze_upgraded,Reduce the countdowns|on all equipment to zero,2,boostcountdowns(-1);,Accelerate,DOUBLES|DOUBLES,,GREEN,,,,,0,YES,NO,excludefromrandomlists,,,,,,,,,,,,
Sneeze_downgraded,Reduce the countdowns|on all equipment by 6,2,boostcountdowns(6);,Accelerate,REQUIRE6|REQUIRE6,,GREEN,,,,,0,YES,NO,excludefromrandomlists,,,,,,,,,,,,
Spike,Do [sword]3 damage,1,attack(3);,Pea Gun,COUNTDOWN,6,RED,change_power,change_power,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Spike_upgraded,Do [sword]3 damage,1,attack(3);,Pea Gun,COUNTDOWN,4,RED,,,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Spike_weakened,Do [sword]1 damage,1,attack(1);,Pea Gun,COUNTDOWN,4,RED,,,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Spike_downgraded,Do [sword]1 damage,1,attack(1);,Pea Gun,COUNTDOWN,6,RED,,,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Poison Needle,Inflict [poison]1 poison|[gray](Reuseable),1,inflict(POISON);,Poison Arrow,MAX2,,PURPLE,change_power,change_power,,,3,NO,NO,excludefromrandomlists,1,,,,,,,,,,,
Poison Needle_upgraded,Inflict [poison]1 poison|[gray](Reuseable),1,inflict(POISON);,Poison Arrow,MAX2,,PURPLE,,,,,5,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Poison Needle_downgraded,Inflict [poison]1 poison,1,inflict(POISON);,Poison Arrow,MAX2,,PURPLE,,,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Pirate Hook,Do [sword]<d6> damage[;]|on 4[;] you can re-use this,2,attack(d); if(d==4) bonus(1000);,Efficiency,MAX5,,YELLOW,change_power,change_power,reequipnext,,0,NO,NO,excludefromrandomlists,,,self.setvar(~piratehookkludge~[;]0);,,,,,,var furykludge = false; if(self.gamevar != null) { if(self.gamevar.exists(~piratehookkludge~)) { if(self.getvar(~piratehookkludge~) == 1){ self.setvar(~piratehookkludge~[;]0); furykludge = true; } } } if(d == 4 && !furykludge) { inflictself(REEQUIPNEXT); sfx(~_recycle~[;]~~[;]0.2); },,if(d == 4) self.setvar(~piratehookkludge~[;]1);,
Pirate Hook_upgraded,Do [sword]<d6> damage[;]|on 5[;] you can re-use this,2,attack(d); if(d==5) bonus(1000);,Efficiency,NORMAL,,YELLOW,,,,,0,NO,NO,excludefromrandomlists,,,self.setvar(~piratehookkludge~[;]0);,,,,,,var furykludge = false; if(self.gamevar != null) { if(self.gamevar.exists(~piratehookkludge~)) { if(self.getvar(~piratehookkludge~) == 1){ self.setvar(~piratehookkludge~[;]0); furykludge = true; } } } if(d == 5 && !furykludge) { inflictself(REEQUIPNEXT); sfx(~_recycle~[;]~~[;]0.2); },,if(d == 5) self.setvar(~piratehookkludge~[;]1);,
Pirate Hook_downgraded,Do [sword]<d6> damage,2,attack(d);,Efficiency,MAX5,,YELLOW,,,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Cannon Fire,Deal [fire]6 damage|Burn [fire]1 dice,2,attack(6[;] FIRE); inflict(FIRE[;] 1);,Blowtorch,COUNTDOWN,8,RED,change_power,change_power,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Cannon Fire_upgraded,Deal [fire]8 damage|Burn [fire]1 dice,2,attack(8[;] FIRE); inflict(FIRE[;] 1);,Blowtorch,COUNTDOWN,8,RED,,,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Cannon Fire_downgraded,Deal [fire]3 damage|Burn [fire]1 dice,2,attack(3[;] FIRE); inflict(FIRE[;] 1);,Blowtorch,COUNTDOWN,8,RED,,,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Chocolate Cookie,Repeat next action,1,if(getstatusself(FURY) == 0) { bonus(1000); } else { bonus(-1000); } inflictself(FURY);,Fury,COUNTDOWN,12,ORANGE,threequartercountdown,change_power,fury,,0,YES,NO,excludefromrandomlists,,,,,,,,,,,e.preventdefault = true; e.maintainfury = true;,
Chocolate Cookie_downgraded,Next equipment has|+1 use this turn,1,inflictself(REEQUIPNEXT);,Fury,COUNTDOWN,12,ORANGE,,,,,0,YES,NO,excludefromrandomlists,,,,,,,,,,,,
Cauldron,Do [sword]1 damage[;]|get a new dice,1,attack(1); givedice();,Random Roll,NORMAL,,PURPLE,change_power,change_power,,,0,NO,NO,excludefromrandomlists,1,,,,,,,,,,,givedice();
Cauldron_upgraded,Do [sword]1 damage[;] reroll dice|[gray](Reuseable),1,attack(1); givedice();,Random Roll,NORMAL,,PURPLE,,,,,2,NO,NO,excludefromrandomlists,,,,,,,,,,,,givedice();
Cauldron_downgraded,Do [sword]1 damage,1,attack(1);,Random Roll,NORMAL,,PURPLE,,,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Lock 1,Unlocks Keyblade[;]|return the dice,1,giveequipment(~Keyblade~[;]true[;]false[;]e); givedice(d);,Magic Dice,REQUIRE1,,GRAY,change_power,doublerequirements,,,0,YES,YES,excludefromrandomlists|cannotreuse|curseavoid,,,,,,,,,delay(1.0);,,e.preventdefault = true; e.maintainfury = true;,
Lock 2,Unlocks Keyblade[;]|return the dice,1,giveequipment(~Keyblade~[;]true[;]false[;]e); givedice(d);,Magic Dice,REQUIRE2,,GRAY,change_power,doublerequirements,,,0,YES,YES,excludefromrandomlists|cannotreuse|curseavoid,,,,,,,,,delay(1.0);,,e.preventdefault = true; e.maintainfury = true;,
Lock 3,Unlocks Keyblade[;]|return the dice,1,giveequipment(~Keyblade~[;]true[;]false[;]e); givedice(d);,Magic Dice,REQUIRE3,,GRAY,change_power,doublerequirements,,,0,YES,YES,excludefromrandomlists|cannotreuse|curseavoid,,,,,,,,,delay(1.0);,,e.preventdefault = true; e.maintainfury = true;,
Lock 4,Unlocks Keyblade[;]|return the dice,1,giveequipment(~Keyblade~[;]true[;]false[;]e); givedice(d);,Magic Dice,REQUIRE4,,GRAY,change_power,doublerequirements,,,0,YES,YES,excludefromrandomlists|cannotreuse|curseavoid,,,,,,,,,delay(1.0);,,e.preventdefault = true; e.maintainfury = true;,
Lock 5,Unlocks Keyblade[;]|return the dice,1,giveequipment(~Keyblade~[;]true[;]false[;]e); givedice(d);,Magic Dice,REQUIRE5,,GRAY,change_power,doublerequirements,,,0,YES,YES,excludefromrandomlists|cannotreuse|curseavoid,,,,,,,,,delay(1.0);,,e.preventdefault = true; e.maintainfury = true;,
Lock 6,Unlocks Keyblade[;]|return the dice,1,giveequipment(~Keyblade~[;]true[;]false[;]e); givedice(d);,Magic Dice,REQUIRE6,,GRAY,change_power,doublerequirements,,,0,YES,YES,excludefromrandomlists|cannotreuse|curseavoid,,,,,,,,,delay(1.0);,,e.preventdefault = true; e.maintainfury = true;,
Lock 1_upgraded,Unlocks Keyblade+[;]|return the dice,1,giveequipment(~Keyblade+~[;]true[;]false[;]e); givedice(d);,Magic Dice,REQUIRE1,,GRAY,,,,,0,YES,YES,excludefromrandomlists|cannotreuse|curseavoid,,,,,,,,,delay(1.0);,,e.preventdefault = true; e.maintainfury = true;,
Lock 2_upgraded,Unlocks Keyblade+[;]|return the dice,1,giveequipment(~Keyblade+~[;]true[;]false[;]e); givedice(d);,Magic Dice,REQUIRE2,,GRAY,,,,,0,YES,YES,excludefromrandomlists|cannotreuse|curseavoid,,,,,,,,,delay(1.0);,,e.preventdefault = true; e.maintainfury = true;,
Lock 3_upgraded,Unlocks Keyblade+[;]|return the dice,1,giveequipment(~Keyblade+~[;]true[;]false[;]e); givedice(d);,Magic Dice,REQUIRE3,,GRAY,,,,,0,YES,YES,excludefromrandomlists|cannotreuse|curseavoid,,,,,,,,,delay(1.0);,,e.preventdefault = true; e.maintainfury = true;,
Lock 4_upgraded,Unlocks Keyblade+[;]|return the dice,1,giveequipment(~Keyblade+~[;]true[;]false[;]e); givedice(d);,Magic Dice,REQUIRE4,,GRAY,,,,,0,YES,YES,excludefromrandomlists|cannotreuse|curseavoid,,,,,,,,,delay(1.0);,,e.preventdefault = true; e.maintainfury = true;,
Lock 5_upgraded,Unlocks Keyblade+[;]|return the dice,1,giveequipment(~Keyblade+~[;]true[;]false[;]e); givedice(d);,Magic Dice,REQUIRE5,,GRAY,,,,,0,YES,YES,excludefromrandomlists|cannotreuse|curseavoid,,,,,,,,,delay(1.0);,,e.preventdefault = true; e.maintainfury = true;,
Lock 6_upgraded,Unlocks Keyblade+[;]|return the dice,1,giveequipment(~Keyblade+~[;]true[;]false[;]e); givedice(d);,Magic Dice,REQUIRE6,,GRAY,,,,,0,YES,YES,excludefromrandomlists|cannotreuse|curseavoid,,,,,,,,,delay(1.0);,,e.preventdefault = true; e.maintainfury = true;,
Keyblade,Do [sword]3 damage[;]|return the dice,1,attack(3); givedice(d);,Magic Dice,NORMAL,,RED,change_power,change_power,,,0,NO,NO,excludefromrandomlists,1,,,,,,,,,,,givedice(d);
Keyblade_upgraded,Do [sword]4 damage[;]|return the dice,1,attack(4); givedice(d);,Magic Dice,NORMAL,,RED,,,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,givedice(d);
Keyblade_downgraded,Do [sword]1 damage,1,attack(1);,Magic Dice,NORMAL,,RED,,,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Rock,Do [sword]<d6> damage|[gray](once per battle),1,attack(d);,Shuriken,NORMAL,,RED,add2,complicate,,,0,NO,YES,excludefromrandomlists,,,,,,,,,,,,
Fists,Do [sword]3 damage|[gray](Reuseable),2,attack(3); if(d <= 3) bonus(1000);,Shuriken,NORMAL,,RED,change_power,removereusable,,,2,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Fists_upgraded,Do [sword]4 damage|[gray](Reuseable),2,attack(4); if(d <= 4) bonus(1000);,Shuriken,NORMAL,,RED,,,,,2,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Knuckle Duster,Do [sword]3 damage|[gray](Reuseable),2,attack(3); if(d <= 3) bonus(1000);,Shuriken,NORMAL,,RED,change_power,removereusable,,,-1,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Knuckle Duster_upgraded,Do [sword]4 damage|[gray](Reuseable),2,attack(4); if(d <= 4) bonus(1000);,Shuriken,NORMAL,,RED,,,,,-1,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Spanner,Combine dice,1,for(ad in actualdice) { if(ad.basevalue == 6) bonus(-1000); } if(d >= 1) givedice(d[;] ~combinedice~);,Battle Wrench,NORMAL|NORMAL,,GREEN,change_power,complicate,,,0,YES,NO,excludefromrandomlists,1,,,,,,,,,,,
Spanner_upgraded,Combine dice|[gray](Reuseable),1,for(ad in actualdice) { if(ad.basevalue == 6) bonus(-1000); } if(d >= 1) givedice(d[;] ~combinedice~);,Battle Wrench,NORMAL|NORMAL,,GREEN,,,,,3,YES,NO,excludefromrandomlists,,,,,,,,,,,,
Pea Shooter,Do [sword]2 damage|[gray](Reuseable),1,attack(2);,Pea Gun,COUNTDOWN,5,RED,change_power,change_power,,,-1,NO,NO,,,,,,,,,,,,,
Pea Shooter_downgraded,Do [sword]1 damage|[gray](Reuseable),1,attack(1);,Pea Gun,COUNTDOWN,5,RED,,,,,-1,NO,NO,,,,,,,,,,,,,
Pea Shooter_upgraded,Do [sword]4 damage|[gray](Reuseable),1,attack(4);,Pea Gun,COUNTDOWN,5,RED,,,,,-1,NO,NO,,,,,,,,,,,,,
Ice Age,Freeze all dice,2,inflict(ICE[;] ALL); bonus(1000);,Arctic Storm,REQUIRE1|REQUIRE1,,BRIGHTCYAN,change_power,change_power,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Ice Age_upgraded,Freeze all dice,2,inflict(ICE[;] ALL); bonus(1000);,Arctic Storm,DOUBLES|DOUBLES,,BRIGHTCYAN,,,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Ice Age_downgraded,Freeze all dice,2,inflict(ICE[;] ALL); bonus(1000);,Arctic Storm,REQUIRE1|REQUIRE1|REQUIRE1|REQUIRE1,,BRIGHTCYAN,,,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Blizzard,Do [ice]<d6> damage[;]|Freeze [ice]1 dice,1,attack(d[;] ICE); inflict(ICE);,Arctic Storm,NORMAL|NORMAL,,BRIGHTCYAN,change_power,complicate,,,0,NO,NO,excludefromrandomlists,1,,,,,,,,,,,
Blizzard_upgraded,Do [ice]<d6> damage[;]|Freeze [ice]2 dice,1,attack(d[;] ICE); inflict(ICE[;] 2);,Arctic Storm,NORMAL|NORMAL,,BRIGHTCYAN,,,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Poison Cloud,Inflict [poison]<d6> poison,1,inflict(POISON[;] d);,Poison Arrow,MAX3,,PURPLE,change_power,change_power,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Poison Cloud_downgraded,Inflict [poison]<d6> poison,1,inflict(POISON[;] d);,Poison Arrow,MAX2,,PURPLE,,,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Poison Cloud_upgraded,Inflict [poison]3 poison,1,inflict(POISON[;] 3);,Poison Arrow,MAX3,,PURPLE,,,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Blight,Double [poison] poison,1,inflict(POISON[;] getstatus(POISON));,Poison Arrow,COUNTDOWN,24,PURPLE,threequartercountdown,change_power,,,0,NO,NO,excludefromrandomlists,2,,,,,,,,,,,
Blight_weakened,Increase [poison] poison|by 50 percent,1,inflict(POISON[;] getstatus(POISON) * 0.5);,Poison Arrow,COUNTDOWN,18,PURPLE,,,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Blight_downgraded,Increase [poison] poison|by 50 percent,1,inflict(POISON[;] getstatus(POISON) * 0.5);,Poison Arrow,COUNTDOWN,24,PURPLE,,,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Cactus Spear,Do [sword]<d6> damage[;]|+[sword]1 for each [thorns] thorn,2,attack(d + getstatusself(THORNS));,Needle,EVEN,,GREEN,change_power,complicate,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Cactus Spear_upgraded,Do [sword]<d6> damage[;]|+[sword]2 for each [thorns] thorn,2,attack(d + (getstatusself(THORNS) * 2));,Needle,EVEN,,GREEN,,,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Cactus Shield,Add [thorns]1 thorns|[gray](Reuseable),2,inflictself(THORNS[;] 1);,Needle,ODD,,GREEN,simplify,complicate,,,-1,YES,NO,excludefromrandomlists,,,,,,,,,,,,
Dust Cloud,Do [sword]<d6> damage[;]|on 6[;] blind [blind]2 dice,2,attack(d); if(d == 6) { bonus(2000); inflict(BLIND[;] 2); } if(d < 6) { sfxdamage(target[;]d); } else { sfxdamage(target[;]d); sfx(~_blind~[;]~~[;]0.2); },Regenerate,NORMAL,,PURPLE,change_power,change_power,,,0,NO,NO,excludefromrandomlists|cannotsteal,,,,,,,,,,,,
Dust Cloud_upgraded,Do [sword]<d6> damage[;]|blind [blind]2 dice,2,attack(d); inflict(BLIND[;] 2);,Regenerate,NORMAL,,PURPLE,,,,,0,NO,NO,excludefromrandomlists|cannotsteal,,,,,,,,,,,,
Dust Cloud_downgraded,Do [sword]<d6> damage,2,attack(d);,Regenerate,NORMAL,,PURPLE,,,,,0,NO,NO,excludefromrandomlists|cannotsteal,,,,,,,,,,,,
Blood Suck,Drain [heart]<d6> health,2,drain(d);,Blood Sip,MAX4,,RED,simplify,decreaserange,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Sinkhole,Inflict [weaken]3 weaken,2,inflict(WEAKEN[;] 3); bonus(-200);,Scream,COUNTDOWN,12,ORANGE,change_power,change_power,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Sinkhole_downgraded,Inflict [weaken]2 weaken,2,inflict(WEAKEN[;] 2); bonus(-100);,Scream,COUNTDOWN,12,ORANGE,,,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Sinkhole_upgraded,Inflict [weaken]4 weaken,2,inflict(WEAKEN[;] 4); bonus(-300);,Scream,COUNTDOWN,12,ORANGE,,,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Battle Axe,Do [sword]<double> damage,2,attack(d * 2); bonus(200);,Scream,MAX4,,YELLOW,reducesize,change_power,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Battle Axe_downgraded,Do [sword]<double> damage,2,attack(d * 2);,Scream,MAX3,,YELLOW,,,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Battle Axe_weakened,Do [sword]<double> damage,1,attack(d * 2);,Scream,MAX3,,YELLOW,,,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Battle Axe_deckupgrade,Do [sword]<double> damage,2,attack(d * 2);,Scream,MAX5,,YELLOW,,,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Beetle Headbutt,Do [sword]5 damage[;]|Lock [lock]1 dice,2,attack(5); inflict(LOCK);,Stardust,COUNTDOWN,12,PURPLE,change_power,change_power,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Beetle Headbutt_upgraded,Do [sword]8 damage[;]|Lock [lock]1 dice,2,attack(8); inflict(LOCK);,Stardust,COUNTDOWN,12,PURPLE,,,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Beetle Headbutt_downgraded,Lock [lock]1 dice,2,inflict(LOCK);,Stardust,COUNTDOWN,12,PURPLE,,,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Dire Wolf Howl,Curse enemy,2,inflict(CURSE);,Cackle,DOUBLES|DOUBLES,,PURPLE,change_power,change_power,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Dire Wolf Howl_upgraded,Curse enemy,2,inflict(CURSE);,Cackle,COUNTDOWN,10,PURPLE,,,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Dire Wolf Howl_downgraded,Curse enemy,2,inflict(CURSE);,Cackle,REQUIRE6|REQUIRE6,,PURPLE,,,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Dire Wolf Howl_weakened,No effect,2,donothing(); bonus(-10000);,Cackle,COUNTDOWN,10,PURPLE,,,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Claw,Do [sword]<d6> damage[;]|and add [poison]1 poison,1,attack(d); inflict(POISON[;] 1);,Poison Arrow,MAX3,,PURPLE,change_requirements,change_power,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
