Name,Description,Size,Script: On Execute,Gadget,Slots,NEED TOTAL?,Colour,Upgrade,Weaken,Alternate Status Trigger,SFX,Uses?,Cast Backwards?,Single use?,Tags,Witch Spell,Script: Before Combat,Script: After Combat,Script: Before Start Turn,Script: On Start Turn,Script: On any equipment use,Script: On any countdown reduce,Script: End Turn,Script: Before execute,Script: On Snap,Script: On Fury,Script: On Dodge
Sharpened Nail@1,Do [sword]<d6> damage|Use this once to|permanently upgrade,1,attack(d); sfxdamage(target[;]d); giveequipment(~Channelled Nail@4~[;]true[;]false[;]e);,Pea Gun,MAX3,,RED,change_power,change_power,,,0,NO,NO,cannotreuse|excludefromrandomlists,,,giveequipment(~Sharpened Nail@3~[;]true[;]false[;]e);,,,,,,,,e.preventdefault = true; e.maintainfury = true;,if(e.getvar(~reeq~) > 0) { for(mystat in self.status) { if(mystat.type == ~reequipnext~) { mystat.value = e.getvar(~reeq~); e.resetvar(~reeq~); }; }; }; giveequipment(~Channelled Nail@4~[;]true[;]false[;]e);
Sharpened Nail@1_upgraded,Do [sword]<d6> damage|Use this once to|permanently upgrade,1,attack(d); sfxdamage(target[;]d); giveequipment(~Channelled Nail@4+~[;]true[;]false[;]e);,Pea Gun,MAX3|FREE1,,RED,,,,,0,NO,NO,cannotreuse|excludefromrandomlists,,,giveequipment(~Sharpened Nail@3+~[;]true[;]false[;]e);,,,,,,,,e.preventdefault = true; e.maintainfury = true;,if(e.getvar(~reeq~) > 0) { for(mystat in self.status) { if(mystat.type == ~reequipnext~) { mystat.value = e.getvar(~reeq~); e.resetvar(~reeq~); }; }; }; giveequipment(~Channelled Nail@4+~[;]true[;]false[;]e);
Sharpened Nail@1_downgraded,Do [sword]<d6> damage|Use this once to|permanently upgrade,1,attack(d); sfxdamage(target[;]d); if(e.originallyupgraded == true) { giveequipment(~Channelled Nail@4+~[;]true[;]false[;]e); } else { giveequipment(~Channelled Nail@4~[;]true[;]false[;]e); };,Pea Gun,MAX2,,RED,,,,,0,NO,NO,cannotreuse|excludefromrandomlists,,,,,,,,,,,e.preventdefault = true; e.maintainfury = true;,if(e.getvar(~reeq~) > 0) { for(mystat in self.status) { if(mystat.type == ~reequipnext~) { mystat.value = e.getvar(~reeq~); e.resetvar(~reeq~); }; }; }; if(e.originallyupgraded == true) { giveequipment(~Channelled Nail@4+~[;]true[;]false[;]e); } else { giveequipment(~Channelled Nail@4~[;]true[;]false[;]e); };
Channelled Nail@4,Do [sword]<d6> damage|Use this four times to|permanently upgrade,1,attack(d); sfxdamage(target[;]d); giveequipment(~Channelled Nail@3~[;]true[;]false[;]e);,Pea Gun,MAX4,,RED,change_power,change_power,,,0,NO,NO,cannotreuse|excludefromrandomlists,,,,,,,,,,,e.preventdefault = true; e.maintainfury = true;,if(e.getvar(~reeq~) > 0) { for(mystat in self.status) { if(mystat.type == ~reequipnext~) { mystat.value = e.getvar(~reeq~); e.resetvar(~reeq~); }; }; }; giveequipment(~Channelled Nail@3~[;]true[;]false[;]e);
Channelled Nail@4_upgraded,Do [sword]<d6> damage|Use this four times to|permanently upgrade,1,attack(d); sfxdamage(target[;]d); giveequipment(~Channelled Nail@3+~[;]true[;]false[;]e);,Pea Gun,MAX4|FREE1,,RED,,,,,0,NO,NO,cannotreuse|excludefromrandomlists,,,,,,,,,,,e.preventdefault = true; e.maintainfury = true;,if(e.getvar(~reeq~) > 0) { for(mystat in self.status) { if(mystat.type == ~reequipnext~) { mystat.value = e.getvar(~reeq~); e.resetvar(~reeq~); }; }; }; giveequipment(~Channelled Nail@3+~[;]true[;]false[;]e);
Channelled Nail@4_downgraded,Do [sword]<d6> damage|Use this four times to|permanently upgrade,1,attack(d); sfxdamage(target[;]d); if(e.originallyupgraded == true) { giveequipment(~Channelled Nail@3+~[;]true[;]false[;]e); } else { giveequipment(~Channelled Nail@3~[;]true[;]false[;]e); };,Pea Gun,MAX3,,RED,,,,,0,NO,NO,cannotreuse|excludefromrandomlists,,,,,,,,,,,e.preventdefault = true; e.maintainfury = true;,if(e.getvar(~reeq~) > 0) { for(mystat in self.status) { if(mystat.type == ~reequipnext~) { mystat.value = e.getvar(~reeq~); e.resetvar(~reeq~); }; }; }; if(e.originallyupgraded == true) { giveequipment(~Channelled Nail@3+~[;]true[;]false[;]e); } else { giveequipment(~Channelled Nail@3~[;]true[;]false[;]e); };
Channelled Nail@3,Do [sword]<d6> damage|Use this thrice to|permanently upgrade,1,attack(d); sfxdamage(target[;]d); giveequipment(~Channelled Nail@2~[;]true[;]false[;]e);,Pea Gun,MAX4,,RED,change_power,change_power,,,0,NO,NO,cannotreuse|excludefromrandomlists,,,giveequipment(~Channelled Nail@4~[;]true[;]false[;]e);,,,,,,,,e.preventdefault = true; e.maintainfury = true;,if(e.getvar(~reeq~) > 0) { for(mystat in self.status) { if(mystat.type == ~reequipnext~) { mystat.value = e.getvar(~reeq~); e.resetvar(~reeq~); }; }; }; giveequipment(~Channelled Nail@2~[;]true[;]false[;]e);
Channelled Nail@3_upgraded,Do [sword]<d6> damage|Use this thrice to|permanently upgrade,1,attack(d); sfxdamage(target[;]d); giveequipment(~Channelled Nail@2+~[;]true[;]false[;]e);,Pea Gun,MAX4|FREE1,,RED,,,,,0,NO,NO,cannotreuse|excludefromrandomlists,,,giveequipment(~Channelled Nail@4+~[;]true[;]false[;]e);,,,,,,,,e.preventdefault = true; e.maintainfury = true;,if(e.getvar(~reeq~) > 0) { for(mystat in self.status) { if(mystat.type == ~reequipnext~) { mystat.value = e.getvar(~reeq~); e.resetvar(~reeq~); }; }; }; giveequipment(~Channelled Nail@2+~[;]true[;]false[;]e);
Channelled Nail@3_downgraded,Do [sword]<d6> damage|Use this thrice to|permanently upgrade,1,attack(d); sfxdamage(target[;]d); if(e.originallyupgraded == true) { giveequipment(~Channelled Nail@2+~[;]true[;]false[;]e); } else { giveequipment(~Channelled Nail@2~[;]true[;]false[;]e); };,Pea Gun,MAX3,,RED,,,,,0,NO,NO,cannotreuse|excludefromrandomlists,,,,,,,,,,,e.preventdefault = true; e.maintainfury = true;,if(e.getvar(~reeq~) > 0) { for(mystat in self.status) { if(mystat.type == ~reequipnext~) { mystat.value = e.getvar(~reeq~); e.resetvar(~reeq~); }; }; }; if(e.originallyupgraded == true) { giveequipment(~Channelled Nail@2+~[;]true[;]false[;]e); } else { giveequipment(~Channelled Nail@2~[;]true[;]false[;]e); };
Channelled Nail@2,Do [sword]<d6> damage|Use this twice to|permanently upgrade,1,attack(d); sfxdamage(target[;]d); giveequipment(~Channelled Nail@1~[;]true[;]false[;]e);,Pea Gun,MAX4,,RED,change_power,change_power,,,0,NO,NO,cannotreuse|excludefromrandomlists,,,giveequipment(~Channelled Nail@4~[;]true[;]false[;]e);,,,,,,,,e.preventdefault = true; e.maintainfury = true;,if(e.getvar(~reeq~) > 0) { for(mystat in self.status) { if(mystat.type == ~reequipnext~) { mystat.value = e.getvar(~reeq~); e.resetvar(~reeq~); }; }; }; giveequipment(~Channelled Nail@1~[;]true[;]false[;]e);
Channelled Nail@2_upgraded,Do [sword]<d6> damage|Use this twice to|permanently upgrade,1,attack(d); sfxdamage(target[;]d); giveequipment(~Channelled Nail@1+~[;]true[;]false[;]e);,Pea Gun,MAX4|FREE1,,RED,,,,,0,NO,NO,cannotreuse|excludefromrandomlists,,,giveequipment(~Channelled Nail@4+~[;]true[;]false[;]e);,,,,,,,,e.preventdefault = true; e.maintainfury = true;,if(e.getvar(~reeq~) > 0) { for(mystat in self.status) { if(mystat.type == ~reequipnext~) { mystat.value = e.getvar(~reeq~); e.resetvar(~reeq~); }; }; }; giveequipment(~Channelled Nail@1+~[;]true[;]false[;]e);
Channelled Nail@2_downgraded,Do [sword]<d6> damage|Use this twice to|permanently upgrade,1,attack(d); sfxdamage(target[;]d); if(e.originallyupgraded == true) { giveequipment(~Channelled Nail@1+~[;]true[;]false[;]e); } else { giveequipment(~Channelled Nail@1~[;]true[;]false[;]e); };,Pea Gun,MAX3,,RED,,,,,0,NO,NO,cannotreuse|excludefromrandomlists,,,,,,,,,,,e.preventdefault = true; e.maintainfury = true;,if(e.getvar(~reeq~) > 0) { for(mystat in self.status) { if(mystat.type == ~reequipnext~) { mystat.value = e.getvar(~reeq~); e.resetvar(~reeq~); }; }; }; if(e.originallyupgraded == true) { giveequipment(~Channelled Nail@1+~[;]true[;]false[;]e); } else { giveequipment(~Channelled Nail@1~[;]true[;]false[;]e); };
Channelled Nail@1,Do [sword]<d6> damage|Use this once to|permanently upgrade,1,attack(d); sfxdamage(target[;]d); giveequipment(~Coiled Nail@6~[;]true[;]false[;]e);,Pea Gun,MAX4,,RED,change_power,change_power,,,0,NO,NO,cannotreuse|excludefromrandomlists,,,giveequipment(~Channelled Nail@4~[;]true[;]false[;]e);,,,,,,,,e.preventdefault = true; e.maintainfury = true;,if(e.getvar(~reeq~) > 0) { for(mystat in self.status) { if(mystat.type == ~reequipnext~) { mystat.value = e.getvar(~reeq~); e.resetvar(~reeq~); }; }; }; giveequipment(~Coiled Nail@6~[;]true[;]false[;]e);
Channelled Nail@1_upgraded,Do [sword]<d6> damage|Use this once to|permanently upgrade,1,attack(d); sfxdamage(target[;]d); giveequipment(~Coiled Nail@6+~[;]true[;]false[;]e);,Pea Gun,MAX4|FREE1,,RED,,,,,0,NO,NO,cannotreuse|excludefromrandomlists,,,giveequipment(~Channelled Nail@4+~[;]true[;]false[;]e);,,,,,,,,e.preventdefault = true; e.maintainfury = true;,if(e.getvar(~reeq~) > 0) { for(mystat in self.status) { if(mystat.type == ~reequipnext~) { mystat.value = e.getvar(~reeq~); e.resetvar(~reeq~); }; }; }; giveequipment(~Coiled Nail@6+~[;]true[;]false[;]e);
Channelled Nail@1_downgraded,Do [sword]<d6> damage|Use this once to|permanently upgrade,1,attack(d); sfxdamage(target[;]d); if(e.originallyupgraded == true) { giveequipment(~Coiled Nail@6+~[;]true[;]false[;]e); } else { giveequipment(~Coiled Nail@6~[;]true[;]false[;]e); };,Pea Gun,MAX3,,RED,,,,,0,NO,NO,cannotreuse|excludefromrandomlists,,,,,,,,,,,e.preventdefault = true; e.maintainfury = true;,if(e.getvar(~reeq~) > 0) { for(mystat in self.status) { if(mystat.type == ~reequipnext~) { mystat.value = e.getvar(~reeq~); e.resetvar(~reeq~); }; }; }; if(e.originallyupgraded == true) { giveequipment(~Coiled Nail@6+~[;]true[;]false[;]e); } else { giveequipment(~Coiled Nail@6~[;]true[;]false[;]e); };
Coiled Nail@6,Do [sword]<d6> damage|Use this six times to|permanently upgrade,1,attack(d); sfxdamage(target[;]d); giveequipment(~Coiled Nail@5~[;]true[;]false[;]e);,Plasma Gun,MAX5,,RED,change_power,change_power,,,0,NO,NO,cannotreuse|excludefromrandomlists,,,,,,,,,,,e.preventdefault = true; e.maintainfury = true;,if(e.getvar(~reeq~) > 0) { for(mystat in self.status) { if(mystat.type == ~reequipnext~) { mystat.value = e.getvar(~reeq~); e.resetvar(~reeq~); }; }; }; giveequipment(~Coiled Nail@5~[;]true[;]false[;]e);
Coiled Nail@6_upgraded,Do [sword]<d6> damage|Use this six times to|permanently upgrade,1,attack(d); sfxdamage(target[;]d); giveequipment(~Coiled Nail@5+~[;]true[;]false[;]e);,Plasma Gun,MAX5|FREE1,,RED,,,,,0,NO,NO,cannotreuse|excludefromrandomlists,,,,,,,,,,,e.preventdefault = true; e.maintainfury = true;,if(e.getvar(~reeq~) > 0) { for(mystat in self.status) { if(mystat.type == ~reequipnext~) { mystat.value = e.getvar(~reeq~); e.resetvar(~reeq~); }; }; }; giveequipment(~Coiled Nail@5+~[;]true[;]false[;]e);
Coiled Nail@6_downgraded,Do [sword]<d6> damage|Use this six times to|permanently upgrade,1,attack(d); sfxdamage(target[;]d); if(e.originallyupgraded == true) { giveequipment(~Coiled Nail@5+~[;]true[;]false[;]e); } else { giveequipment(~Coiled Nail@5~[;]true[;]false[;]e); };,Plasma Gun,MAX4,,RED,,,,,0,NO,NO,cannotreuse|excludefromrandomlists,,,,,,,,,,,e.preventdefault = true; e.maintainfury = true;,if(e.getvar(~reeq~) > 0) { for(mystat in self.status) { if(mystat.type == ~reequipnext~) { mystat.value = e.getvar(~reeq~); e.resetvar(~reeq~); }; }; }; if(e.originallyupgraded == true) { giveequipment(~Coiled Nail@5+~[;]true[;]false[;]e); } else { giveequipment(~Coiled Nail@5~[;]true[;]false[;]e); };
Coiled Nail@5,Do [sword]<d6> damage|Use this five times to|permanently upgrade,1,attack(d); sfxdamage(target[;]d); giveequipment(~Coiled Nail@4~[;]true[;]false[;]e);,Plasma Gun,MAX5,,RED,change_power,change_power,,,0,NO,NO,cannotreuse|excludefromrandomlists,,,giveequipment(~Coiled Nail@6~[;]true[;]false[;]e);,,,,,,,,e.preventdefault = true; e.maintainfury = true;,if(e.getvar(~reeq~) > 0) { for(mystat in self.status) { if(mystat.type == ~reequipnext~) { mystat.value = e.getvar(~reeq~); e.resetvar(~reeq~); }; }; }; giveequipment(~Coiled Nail@4~[;]true[;]false[;]e);
Coiled Nail@5_upgraded,Do [sword]<d6> damage|Use this five times to|permanently upgrade,1,attack(d); sfxdamage(target[;]d); giveequipment(~Coiled Nail@4+~[;]true[;]false[;]e);,Plasma Gun,MAX5|FREE1,,RED,,,,,0,NO,NO,cannotreuse|excludefromrandomlists,,,giveequipment(~Coiled Nail@6+~[;]true[;]false[;]e);,,,,,,,,e.preventdefault = true; e.maintainfury = true;,if(e.getvar(~reeq~) > 0) { for(mystat in self.status) { if(mystat.type == ~reequipnext~) { mystat.value = e.getvar(~reeq~); e.resetvar(~reeq~); }; }; }; giveequipment(~Coiled Nail@4+~[;]true[;]false[;]e);
Coiled Nail@5_downgraded,Do [sword]<d6> damage|Use this five times to|permanently upgrade,1,attack(d); sfxdamage(target[;]d); if(e.originallyupgraded == true) { giveequipment(~Coiled Nail@4+~[;]true[;]false[;]e); } else { giveequipment(~Coiled Nail@4~[;]true[;]false[;]e); };,Plasma Gun,MAX4,,RED,,,,,0,NO,NO,cannotreuse|excludefromrandomlists,,,,,,,,,,,e.preventdefault = true; e.maintainfury = true;,if(e.getvar(~reeq~) > 0) { for(mystat in self.status) { if(mystat.type == ~reequipnext~) { mystat.value = e.getvar(~reeq~); e.resetvar(~reeq~); }; }; }; if(e.originallyupgraded == true) { giveequipment(~Coiled Nail@4+~[;]true[;]false[;]e); } else { giveequipment(~Coiled Nail@4~[;]true[;]false[;]e); };
Coiled Nail@4,Do [sword]<d6> damage|Use this four times to|permanently upgrade,1,attack(d); sfxdamage(target[;]d); giveequipment(~Coiled Nail@3~[;]true[;]false[;]e);,Plasma Gun,MAX5,,RED,change_power,change_power,,,0,NO,NO,cannotreuse|excludefromrandomlists,,,giveequipment(~Coiled Nail@6~[;]true[;]false[;]e);,,,,,,,,e.preventdefault = true; e.maintainfury = true;,if(e.getvar(~reeq~) > 0) { for(mystat in self.status) { if(mystat.type == ~reequipnext~) { mystat.value = e.getvar(~reeq~); e.resetvar(~reeq~); }; }; }; giveequipment(~Coiled Nail@3~[;]true[;]false[;]e);
Coiled Nail@4_upgraded,Do [sword]<d6> damage|Use this four times to|permanently upgrade,1,attack(d); sfxdamage(target[;]d); giveequipment(~Coiled Nail@3+~[;]true[;]false[;]e);,Plasma Gun,MAX5|FREE1,,RED,,,,,0,NO,NO,cannotreuse|excludefromrandomlists,,,giveequipment(~Coiled Nail@6+~[;]true[;]false[;]e);,,,,,,,,e.preventdefault = true; e.maintainfury = true;,if(e.getvar(~reeq~) > 0) { for(mystat in self.status) { if(mystat.type == ~reequipnext~) { mystat.value = e.getvar(~reeq~); e.resetvar(~reeq~); }; }; }; giveequipment(~Coiled Nail@3+~[;]true[;]false[;]e);
Coiled Nail@4_downgraded,Do [sword]<d6> damage|Use this four times to|permanently upgrade,1,attack(d); sfxdamage(target[;]d); if(e.originallyupgraded == true) { giveequipment(~Coiled Nail@3+~[;]true[;]false[;]e); } else { giveequipment(~Coiled Nail@3~[;]true[;]false[;]e); };,Plasma Gun,MAX4,,RED,,,,,0,NO,NO,cannotreuse|excludefromrandomlists,,,,,,,,,,,e.preventdefault = true; e.maintainfury = true;,if(e.getvar(~reeq~) > 0) { for(mystat in self.status) { if(mystat.type == ~reequipnext~) { mystat.value = e.getvar(~reeq~); e.resetvar(~reeq~); }; }; }; if(e.originallyupgraded == true) { giveequipment(~Coiled Nail@3+~[;]true[;]false[;]e); } else { giveequipment(~Coiled Nail@3~[;]true[;]false[;]e); };
Coiled Nail@3,Do [sword]<d6> damage|Use this thrice to|permanently upgrade,1,attack(d); sfxdamage(target[;]d); giveequipment(~Coiled Nail@2~[;]true[;]false[;]e);,Plasma Gun,MAX5,,RED,change_power,change_power,,,0,NO,NO,cannotreuse|excludefromrandomlists,,,giveequipment(~Coiled Nail@6~[;]true[;]false[;]e);,,,,,,,,e.preventdefault = true; e.maintainfury = true;,if(e.getvar(~reeq~) > 0) { for(mystat in self.status) { if(mystat.type == ~reequipnext~) { mystat.value = e.getvar(~reeq~); e.resetvar(~reeq~); }; }; }; giveequipment(~Coiled Nail@2~[;]true[;]false[;]e);
Coiled Nail@3_upgraded,Do [sword]<d6> damage|Use this thrice to|permanently upgrade,1,attack(d); sfxdamage(target[;]d); giveequipment(~Coiled Nail@2+~[;]true[;]false[;]e);,Plasma Gun,MAX5|FREE1,,RED,,,,,0,NO,NO,cannotreuse|excludefromrandomlists,,,giveequipment(~Coiled Nail@6+~[;]true[;]false[;]e);,,,,,,,,e.preventdefault = true; e.maintainfury = true;,if(e.getvar(~reeq~) > 0) { for(mystat in self.status) { if(mystat.type == ~reequipnext~) { mystat.value = e.getvar(~reeq~); e.resetvar(~reeq~); }; }; }; giveequipment(~Coiled Nail@2+~[;]true[;]false[;]e);
Coiled Nail@3_downgraded,Do [sword]<d6> damage|Use this thrice to|permanently upgrade,1,attack(d); sfxdamage(target[;]d); if(e.originallyupgraded == true) { giveequipment(~Coiled Nail@2+~[;]true[;]false[;]e); } else { giveequipment(~Coiled Nail@2~[;]true[;]false[;]e); };,Plasma Gun,MAX4,,RED,,,,,0,NO,NO,cannotreuse|excludefromrandomlists,,,,,,,,,,,e.preventdefault = true; e.maintainfury = true;,if(e.getvar(~reeq~) > 0) { for(mystat in self.status) { if(mystat.type == ~reequipnext~) { mystat.value = e.getvar(~reeq~); e.resetvar(~reeq~); }; }; }; if(e.originallyupgraded == true) { giveequipment(~Coiled Nail@2+~[;]true[;]false[;]e); } else { giveequipment(~Coiled Nail@2~[;]true[;]false[;]e); };
Coiled Nail@2,Do [sword]<d6> damage|Use this twice to|permanently upgrade,1,attack(d); sfxdamage(target[;]d); giveequipment(~Coiled Nail@1~[;]true[;]false[;]e);,Plasma Gun,MAX5,,RED,change_power,change_power,,,0,NO,NO,cannotreuse|excludefromrandomlists,,,giveequipment(~Coiled Nail@6~[;]true[;]false[;]e);,,,,,,,,e.preventdefault = true; e.maintainfury = true;,if(e.getvar(~reeq~) > 0) { for(mystat in self.status) { if(mystat.type == ~reequipnext~) { mystat.value = e.getvar(~reeq~); e.resetvar(~reeq~); }; }; }; giveequipment(~Coiled Nail@1~[;]true[;]false[;]e);
Coiled Nail@2_upgraded,Do [sword]<d6> damage|Use this twice to|permanently upgrade,1,attack(d); sfxdamage(target[;]d); giveequipment(~Coiled Nail@1+~[;]true[;]false[;]e);,Plasma Gun,MAX5|FREE1,,RED,,,,,0,NO,NO,cannotreuse|excludefromrandomlists,,,giveequipment(~Coiled Nail@6+~[;]true[;]false[;]e);,,,,,,,,e.preventdefault = true; e.maintainfury = true;,if(e.getvar(~reeq~) > 0) { for(mystat in self.status) { if(mystat.type == ~reequipnext~) { mystat.value = e.getvar(~reeq~); e.resetvar(~reeq~); }; }; }; giveequipment(~Coiled Nail@1+~[;]true[;]false[;]e);
Coiled Nail@2_downgraded,Do [sword]<d6> damage|Use this twice to|permanently upgrade,1,attack(d); sfxdamage(target[;]d); if(e.originallyupgraded == true) { giveequipment(~Coiled Nail@1+~[;]true[;]false[;]e); } else { giveequipment(~Coiled Nail@1~[;]true[;]false[;]e); };,Plasma Gun,MAX4,,RED,,,,,0,NO,NO,cannotreuse|excludefromrandomlists,,,,,,,,,,,e.preventdefault = true; e.maintainfury = true;,if(e.getvar(~reeq~) > 0) { for(mystat in self.status) { if(mystat.type == ~reequipnext~) { mystat.value = e.getvar(~reeq~); e.resetvar(~reeq~); }; }; }; if(e.originallyupgraded == true) { giveequipment(~Coiled Nail@1+~[;]true[;]false[;]e); } else { giveequipment(~Coiled Nail@1~[;]true[;]false[;]e); };
Coiled Nail@1,Do [sword]<d6> damage|Use this once to|permanently upgrade,1,attack(d); sfxdamage(target[;]d); giveequipment(~Pure Nail~[;]true[;]false[;]e);,Plasma Gun,MAX5,,RED,change_power,change_power,,,0,NO,NO,cannotreuse|excludefromrandomlists,,,giveequipment(~Coiled Nail@6~[;]true[;]false[;]e);,,,,,,,,e.preventdefault = true; e.maintainfury = true;,if(e.getvar(~reeq~) > 0) { for(mystat in self.status) { if(mystat.type == ~reequipnext~) { mystat.value = e.getvar(~reeq~); e.resetvar(~reeq~); }; }; }; giveequipment(~Pure Nail~[;]true[;]false[;]e);
Coiled Nail@1_upgraded,Do [sword]<d6> damage|Use this once to|permanently upgrade,1,attack(d); sfxdamage(target[;]d); giveequipment(~Pure Nail+~[;]true[;]false[;]e);,Plasma Gun,MAX5|FREE1,,RED,,,,,0,NO,NO,cannotreuse|excludefromrandomlists,,,giveequipment(~Coiled Nail@6+~[;]true[;]false[;]e);,,,,,,,,e.preventdefault = true; e.maintainfury = true;,if(e.getvar(~reeq~) > 0) { for(mystat in self.status) { if(mystat.type == ~reequipnext~) { mystat.value = e.getvar(~reeq~); e.resetvar(~reeq~); }; }; }; giveequipment(~Pure Nail+~[;]true[;]false[;]e);
Coiled Nail@1_downgraded,Do [sword]<d6> damage|Use this once to|permanently upgrade,1,attack(d); sfxdamage(target[;]d); if(e.originallyupgraded == true) { giveequipment(~Pure Nail+~[;]true[;]false[;]e); } else { giveequipment(~Pure Nail~[;]true[;]false[;]e); };,Plasma Gun,MAX4,,RED,,,,,0,NO,NO,cannotreuse|excludefromrandomlists,,,,,,,,,,,e.preventdefault = true; e.maintainfury = true;,if(e.getvar(~reeq~) > 0) { for(mystat in self.status) { if(mystat.type == ~reequipnext~) { mystat.value = e.getvar(~reeq~); e.resetvar(~reeq~); }; }; }; if(e.originallyupgraded == true) { giveequipment(~Pure Nail+~[;]true[;]false[;]e); } else { giveequipment(~Pure Nail~[;]true[;]false[;]e); };
Pure Nail,Do [sword]<d6> damage|[gray](Reuseable),1,attack(d); sfxdamage(target[;]d);,Plasma Gun,NORMAL,,RED,change_power,decreaserange,,,2,NO,NO,,,,,,,,,,,,,
Pure Nail_upgraded,Do [sword]<d6> damage|[gray](Reuseable),1,attack(d); sfxdamage(target[;]d);,Plasma Gun,NORMAL|FREE1,,RED,,,,,2,NO,NO,,,,,,,,,,,,,
Tyrant's Glare,In [jinx]<d6> turns[;]|inflict [lock]<d6> lock,2,jinx(~Tyrant's Glare~[;]~gain [lock]%VAR% lock~[;]~Gain [lock]%VAR% lock~[;]~inflict(LOCK[;]%VAR%); sfx(\~_lock\~);~[;]target[;]self[;]d[;]d); sfx(~_thinghappens~);,Padlock,MIN3,,PINK,increaserange,decreaserange,,,0,NO,NO,,,,,,,,,,,,,
Brimstone,In three turns[;] do|[sword]<double> damage|Pierces shields,2,jinx(~Brimstone~[;]~take [sword]%VAR% piercing damage~[;]~Take [sword]%VAR% piercing damage~[;]~pierceattack(%VAR%); sfxdamage(null[;]%VAR%);~[;]target[;]self[;]3[;]d * 2); sfx(~_thinghappens~);,Blood Sip,NORMAL,,RED,change_power,change_power,,,0,NO,NO,notblade,,,,,,,,,,,,
Brimstone_upgraded,In three turns[;] do|[sword]<double> damage|Pierces shields,2,jinx(~Brimstone~[;]~take [sword]%VAR% piercing damage~[;]~Take [sword]%VAR% piercing damage~[;]~pierceattack(%VAR%); sfxdamage(null[;]%VAR%);~[;]target[;]self[;]3[;]d * 2); sfx(~_thinghappens~);,Blood Sip,NORMAL|FREE1,,RED,,,,,0,NO,NO,notblade,,,,,,,,,,,,
Brimstone_downgraded,In four turns[;] do|[sword]<double> damage|Pierces shields,2,jinx(~Brimstone~[;]~take [sword]%VAR% piercing damage~[;]~Take [sword]%VAR% piercing damage~[;]~pierceattack(%VAR%); sfxdamage(null[;]%VAR%);~[;]target[;]self[;]4[;]d * 2); sfx(~_thinghappens~);,Blood Sip,NORMAL,,RED,,,,,0,NO,NO,notblade,,,,,,,,,,,,
Brimstone_weakened,In four turns[;] do|[sword]<double> damage|Pierces shields,2,jinx(~Brimstone~[;]~take [sword]%VAR% piercing damage~[;]~Take [sword]%VAR% piercing damage~[;]~pierceattack(%VAR%); sfxdamage(null[;]%VAR%);~[;]target[;]self[;]4[;]d * 2); sfx(~_thinghappens~);,Blood Sip,NORMAL|FREE1,,RED,,,,,0,NO,NO,notblade,,,,,,,,,,,,
Storm Reactor,Fully charge your limit break,2,self.limitvalue = self.limitmax; sfx(~_shock~); screenshake();,Jackhammer,MIN4|MIN4,,YELLOW,change_power,change_power,,,0,YES,NO,,,,,,,,,,,,,
